eq_count,eq_max_magnitude,eq_avg_magnitude,eq_recent_hours,flood_count,flood_severity_score,weather_max_precip,weather_max_wind_gust,weather_max_wind_speed,weather_high_count,weather_locations_monitored,risk_score,risk_level
0,0.0,0.0,999.0,0,0.0,2.4290382388342073,29.67567323289295,18.7938961279085,0,9,0.0,LOW
0,0.0,0.0,999.0,2,18.89013359709628,0.16393184752812903,23.749761248544246,17.52906524833444,0,5,19.65,MEDIUM
0,0.0,0.0,999.0,0,0.0,3.2675622863081735,8.542257241588413,5.154653075912371,0,6,0.15,LOW
2,3.904709198499686,3.369451694654241,12.831970293963478,0,0.0,0.5221788272767084,28.450529539555536,21.089895306453332,0,5,9.0,LOW
0,0.0,0.0,999.0,0,0.0,8.248989942026292,11.330594945459033,6.469801104659747,0,5,0.0,LOW
0,0.0,0.0,999.0,0,0.0,0.27596593410136383,12.437886531404658,8.600823277199991,0,8,6.44,LOW
0,0.0,0.0,999.0,0,0.0,0.4677041682928985,8.357658250497996,5.290008173710901,0,4,0.0,LOW
0,0.0,0.0,999.0,2,38.8410274908362,5.001629579566251,11.798149166361396,9.16996272028884,0,4,33.31,HIGH
0,0.0,0.0,999.0,0,0.0,1.5762139124055086,32.455066356265284,21.1119736899251,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,4.578534862512958,11.346934929741664,7.61258519898907,0,7,3.47,LOW
0,0.0,0.0,999.0,0,0.0,4.072341824805469,5.170630155678282,3.278046866456687,0,11,0.0,LOW
0,0.0,0.0,999.0,1,27.404944520422482,4.878609304085753,8.546777777584154,6.831393139014817,0,11,29.23,MEDIUM
0,0.0,0.0,999.0,0,0.0,4.479400036145085,23.362174292863045,12.640093542442607,0,11,0.0,LOW
0,0.0,0.0,999.0,2,57.99219978319118,0.19866780923383742,6.206657246874899,3.4525116470027486,0,5,48.36,HIGH
0,0.0,0.0,999.0,0,0.0,1.8625911850104637,11.858052483245208,6.092898242536773,0,5,0.0,LOW
0,0.0,0.0,999.0,0,0.0,2.250240792803167,27.1571927236084,18.29593198689796,0,7,0.93,LOW
0,0.0,0.0,999.0,0,0.0,0.35663936152856335,6.030096799619097,3.9206607436904433,0,11,0.0,LOW
0,0.0,0.0,999.0,0,0.0,4.90498724215019,23.30932204404705,14.53066367603059,0,7,0.0,LOW
3,5.123544765321425,4.983630501046074,28.49343318326234,0,0.0,9.372375898399628,40.457717053331585,24.261029708288515,0,6,9.69,LOW
2,2.7055260956442932,2.020493663806709,42.18859358149062,0,0.0,4.817671400369542,27.48034582767965,16.995282197336763,0,3,0.0,LOW
1,2.869002085432685,2.6757097713468996,9.681024637461773,0,0.0,18.26716920686855,6.398773086345637,3.365906489415515,1,4,19.46,MEDIUM
0,0.0,0.0,999.0,2,27.541958125035293,4.914789552901237,13.537684910175875,7.871240847244393,0,11,27.42,MEDIUM
3,6.564657702039986,5.063709185081521,21.241324203517703,0,0.0,2.664719804335958,21.158809516453985,14.996594649273007,0,5,37.62,HIGH
0,0.0,0.0,999.0,0,0.0,9.277917678396955,16.248835116619937,9.896196160207097,0,8,1.05,LOW
0,0.0,0.0,999.0,0,0.0,1.7282671858849716,7.4741251641088375,5.295503753359943,0,10,0.0,LOW
2,3.9315623696842392,3.0690347687940673,33.215681586552684,0,0.0,3.221338902284624,37.41231410335973,28.681639177621566,0,9,6.01,LOW
3,3.049000204466346,2.9377570147692165,34.088013143937424,0,0.0,8.813781720992125,5.906084058623446,4.162293756983157,0,7,0.0,LOW
0,0.0,0.0,999.0,0,0.0,2.8755412765687662,12.12248144424057,9.02483197638857,0,4,2.96,LOW
0,0.0,0.0,999.0,0,0.0,3.9053234848266873,12.236315948176498,7.130451538773019,0,8,3.41,LOW
3,3.460018868899679,2.9254046931825406,34.399937782297386,0,0.0,3.0764968391330383,9.057822833917028,6.668992065591616,0,5,0.22,LOW
1,3.5693922702257876,3.274232186175625,30.320082507836922,0,0.0,12.330723022731608,5.550631060205271,3.76646233656323,0,8,0.0,LOW
0,0.0,0.0,999.0,0,0.0,3.805610575745919,18.40004651155942,13.015081619715197,0,11,0.0,LOW
0,0.0,0.0,999.0,0,0.0,24.37287771743509,9.655866776421727,5.51355015026559,1,10,14.45,MEDIUM
0,0.0,0.0,999.0,0,0.0,0.35403360204402035,9.045627060265234,5.842638604479155,0,8,0.0,LOW
1,3.169026756978704,2.520882086787802,1.4954789196801794,0,0.0,7.3296576400119156,8.875471461652834,5.281903733954616,0,9,0.0,LOW
0,0.0,0.0,999.0,0,0.0,7.081199268889895,55.44634877688661,42.92664149308827,0,10,5.85,LOW
2,2.654511429385865,2.1027986766742863,15.974657861884815,0,0.0,1.721010017870283,23.6367769414884,12.549470223901839,0,5,0.33,LOW
0,0.0,0.0,999.0,0,0.0,1.6804098395140308,45.01947166209097,25.528887024933326,0,11,3.28,LOW
0,0.0,0.0,999.0,0,0.0,5.673332126321577,53.058344441987146,38.73569302605335,0,4,3.72,LOW
2,4.623722111071291,4.139313012304954,33.69032257990038,0,0.0,0.45748002208821154,32.00933016368345,17.967147771446207,0,6,1.93,LOW
1,6.817502705234547,5.7676957814705245,28.840770067537413,0,0.0,3.9203273642624046,16.698469162221492,12.753189237781482,0,5,39.74,HIGH
0,0.0,0.0,999.0,0,0.0,5.391295791395942,6.5679916416831,4.450476825826482,0,7,0.0,LOW
0,0.0,0.0,999.0,1,38.61578176500382,2.5805962064675425,8.589881416375656,6.603207212694344,0,9,34.57,HIGH
0,0.0,0.0,999.0,0,0.0,2.165550685149592,19.602267776802304,12.141353956989162,0,4,0.0,LOW
0,0.0,0.0,999.0,0,0.0,2.2770367324068888,7.496708858695795,5.952936999146439,0,10,2.39,LOW
0,0.0,0.0,999.0,1,51.75690303655956,1.4063630243649927,43.26619401341624,28.767265933644317,0,11,49.03,HIGH
2,2.8097196447940562,2.221407558550491,6.955879529200313,0,0.0,2.3919002721349454,35.44649909331566,21.524760832194,0,6,0.0,LOW
1,2.729914884463087,2.2817318243118674,24.275216984849067,0,0.0,0.47755270128719846,19.905266702064303,10.845454665919608,0,3,2.13,LOW
2,3.196176942748402,2.636878920988198,2.4758181314147034,0,0.0,2.171105952367724,16.169955718430685,10.104509062548923,0,9,0.0,LOW
0,0.0,0.0,999.0,0,0.0,5.127831201826273,6.2777482357049035,5.0124489443743006,0,11,0.0,LOW
0,0.0,0.0,999.0,0,0.0,0.9436283166037961,42.75474285944101,28.601932762051906,0,10,0.69,LOW
0,0.0,0.0,999.0,0,0.0,2.423102234942115,5.80177907511145,3.402306100357545,0,5,0.96,LOW
0,0.0,0.0,999.0,0,0.0,2.9748931206702602,23.315519274401133,18.205089837837154,0,3,1.5,LOW
0,0.0,0.0,999.0,0,0.0,1.0304604220651012,12.698556145626133,8.721227435087425,0,4,0.0,LOW
0,0.0,0.0,999.0,0,0.0,9.36146159012161,6.715869999456668,4.243385723170954,0,4,1.49,LOW
0,0.0,0.0,999.0,0,0.0,3.4214205349374236,20.292278718434073,13.054543936411823,0,4,5.86,LOW
1,3.0669914603851085,2.9223257157153655,29.831066761686913,0,0.0,2.760609159924257,53.186052983836205,31.87724559701306,0,3,2.31,LOW
0,0.0,0.0,999.0,0,0.0,3.3838189901903393,20.505948120906012,14.303514563968402,0,4,4.07,LOW
1,2.7317323364513184,1.9152657627815268,15.588101589158802,0,0.0,7.842792224537128,27.355569451348725,21.812237110297986,0,7,0.02,LOW
0,0.0,0.0,999.0,0,0.0,3.8028766543926897,37.32580832699856,27.01957573352467,0,11,3.16,LOW
0,0.0,0.0,999.0,0,0.0,9.305257571237554,7.018153528949981,3.8762491194328335,0,11,0.0,LOW
1,5.811931549396503,4.989510215658598,31.57880550748775,0,0.0,0.020750638128268627,14.277612988670574,7.371350636214882,0,4,18.97,MEDIUM
0,0.0,0.0,999.0,0,0.0,9.162949779828452,30.770026424756377,21.676968356800966,0,10,4.27,LOW
0,0.0,0.0,999.0,0,0.0,11.989944717997755,29.251750539610413,17.649086264092332,0,9,1.45,LOW
3,3.126457341035346,2.348185470611193,22.0404977570953,0,0.0,0.3233054134692111,6.662117132105694,5.18955849139765,0,4,0.0,LOW
0,0.0,0.0,999.0,0,0.0,7.355563874122553,43.90858279448676,27.285802130680946,0,3,0.0,LOW
0,0.0,0.0,999.0,1,20.520306132539286,0.7821712993616561,12.087975216973298,6.402147754191479,0,5,15.4,MEDIUM
0,0.0,0.0,999.0,0,0.0,3.4711330790033017,5.067670042659676,2.8272142605936015,0,3,0.0,LOW
0,0.0,0.0,999.0,0,0.0,1.5325434123395243,43.564069897012665,29.975417302146877,0,5,2.78,LOW
3,2.8930710393696044,2.14553701245046,14.077127683605339,0,0.0,0.7372360597792672,22.453436727890733,15.625774924889202,0,6,0.0,LOW
2,6.608950472101172,5.576575603209223,2.9826808384261057,0,0.0,26.450575606301097,36.31886731248656,27.702034080323866,0,11,82.97,CRITICAL
0,0.0,0.0,999.0,0,0.0,2.037853497647208,10.636458437882077,5.812391881642004,0,8,0.0,LOW
0,0.0,0.0,999.0,2,54.14355216202091,50.22746123406968,15.032424099017936,11.463313869088818,0,8,100.0,CRITICAL
0,0.0,0.0,999.0,0,0.0,4.259023575514867,23.57801640706945,13.04656133198128,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,15.29396466632989,9.843120343246897,5.51133089658909,2,4,20.85,MEDIUM
0,0.0,0.0,999.0,0,0.0,20.01640097914177,12.475724817698037,7.915938808942045,1,10,20.56,MEDIUM
0,0.0,0.0,999.0,0,0.0,3.9573802951640698,8.31474527140938,4.388253835165058,0,9,0.0,LOW
0,0.0,0.0,999.0,0,0.0,0.1587448930062021,11.417479753419801,9.129515546414828,0,7,1.35,LOW
3,3.928900449970034,3.0459738908185328,16.654081217641433,0,0.0,8.833908494036313,21.234135157906312,10.872076352399526,0,5,3.19,LOW
0,0.0,0.0,999.0,0,0.0,1.5418373585902454,31.86138787550751,24.187492476822097,0,6,0.0,LOW
1,3.916543894227624,3.8239926361386978,21.01288161914446,0,0.0,22.693898576855062,13.656475926478016,7.839183745963969,1,4,17.35,MEDIUM
0,0.0,0.0,999.0,0,0.0,5.995448688303307,31.660444119563095,18.462442690098076,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,5.5064025903658,6.985974838814739,5.0091035955830945,0,6,4.74,LOW
0,0.0,0.0,999.0,0,0.0,5.848936403140786,27.183998552006077,18.956133360366888,0,8,0.0,LOW
0,0.0,0.0,999.0,0,0.0,11.39941773387422,11.708154073712684,8.73104741782368,0,8,0.0,LOW
3,8.5,8.205470277666478,45.6879575374785,0,0.0,9.791082306764748,41.59571577758209,24.73734951892332,0,4,78.7,CRITICAL
0,0.0,0.0,999.0,2,44.2595523381769,20.67576014225473,26.023684423156308,18.645287373558027,1,4,78.14,CRITICAL
1,5.716320689682307,5.344897298072283,9.06939602218506,0,0.0,13.19984964178592,6.266722351170809,3.4919949529514476,0,6,26.16,MEDIUM
0,0.0,0.0,999.0,0,0.0,28.991714610242898,11.458497700570364,7.220234209881671,1,8,28.25,MEDIUM
2,4.243285063104531,3.022282668246298,32.727202831023305,0,0.0,2.6340967842979217,10.817164839680688,7.202342167551597,0,6,0.0,LOW
3,2.7897232653034285,2.6374988784492235,12.847139282872917,0,0.0,2.88942698331605,9.14916351883667,6.570861241622615,0,5,1.68,LOW
0,0.0,0.0,999.0,1,30.90331394038911,2.464520118092576,27.805395287576257,20.454572098967777,0,3,29.98,MEDIUM
0,0.0,0.0,999.0,0,0.0,21.60501641972941,52.60851590454456,35.78958206503418,0,3,25.38,MEDIUM
0,0.0,0.0,999.0,0,0.0,13.514202124002795,6.397016072816778,4.79133941654229,0,6,0.0,LOW
0,0.0,0.0,999.0,0,0.0,1.6728798194097059,29.440821028622395,21.951386709874345,0,3,0.0,LOW
3,4.040602255192637,3.2551583065186427,25.795134027328352,0,0.0,0.03334215196754098,15.973097387892878,11.568543996929522,0,11,4.19,LOW
0,0.0,0.0,999.0,0,0.0,2.0712355934381756,9.844801073536697,5.110042489419341,0,4,3.86,LOW
1,4.826351909373772,3.458373957655281,38.86892059430183,0,0.0,2.5882547888249503,12.718530293060278,6.727945416721234,0,3,6.93,LOW
2,3.2504262769804284,2.9412080141177954,6.1579883701012825,0,0.0,13.031863104797594,5.011728572879404,3.032647720313597,0,11,0.0,LOW
0,0.0,0.0,999.0,0,0.0,14.093193098142688,10.729098640943132,6.69100334859177,0,8,0.0,LOW
0,0.0,0.0,999.0,0,0.0,7.423499315074414,47.83710277427501,27.513639338719653,0,9,6.24,LOW
1,2.866624255234494,2.153871050679453,24.327694378442388,1,43.17219947604343,19.156066590108594,7.102344755726544,3.9101803922643255,1,6,73.7,CRITICAL
0,0.0,0.0,999.0,2,36.0638421655017,1.0732293886796676,7.994454649057554,6.350263787018386,0,7,31.53,HIGH
2,3.8069860082513225,3.1716033644786634,11.978744737274686,0,0.0,6.401923660000744,9.37497869052429,7.261612239325301,0,4,3.14,LOW
1,7.542821032483945,6.056442430850525,40.38872885490605,0,0.0,2.0874338002432067,36.08121263750654,26.18231463356533,0,11,53.83,HIGH
0,0.0,0.0,999.0,0,0.0,0.00810743884849233,39.28445312841882,26.119789867309258,0,3,4.51,LOW
0,0.0,0.0,999.0,0,0.0,2.584360621101002,36.54946165879243,23.26145996327302,0,8,0.0,LOW
1,3.021563145550033,2.715256655024952,42.19218647053053,0,0.0,2.6990994088021036,20.566905562699773,11.204468228724364,0,6,3.52,LOW
0,0.0,0.0,999.0,1,56.97357342033561,1.5193208278606298,81.46341169838881,44.54823141861499,0,9,89.93,CRITICAL
1,2.519687926372428,2.14266691324465,41.41088703662086,0,0.0,0.6644736493679566,48.7779459580805,34.29194906813427,0,5,0.0,LOW
0,0.0,0.0,999.0,0,0.0,4.109698845498487,48.32088113211362,34.55010178824827,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,7.41725535599521,32.59302995205107,20.46904011773845,0,8,1.95,LOW
3,3.3641728084778757,2.994386754338786,43.932540074115394,0,0.0,6.292189524782028,8.255301270610527,5.444345832145498,0,6,0.0,LOW
0,0.0,0.0,999.0,0,0.0,2.1447065836735764,5.8293272630099295,3.9603583999228973,0,3,0.0,LOW
0,0.0,0.0,999.0,1,27.910222072454125,6.337573039339499,21.43048405624115,12.173638874032115,0,9,27.95,MEDIUM
0,0.0,0.0,999.0,0,0.0,0.944234079951998,10.45331015718568,6.204368205621979,0,7,0.0,LOW
2,6.537627388416065,6.017591139169243,36.89904155527562,2,33.95731022481857,0.873644899772893,19.556257170153078,10.195436833576208,0,5,73.54,CRITICAL
0,0.0,0.0,999.0,0,0.0,9.84508942870636,6.0326086324791985,4.03467450483339,0,4,1.49,LOW
0,0.0,0.0,999.0,0,0.0,32.49490158490616,6.369439195049335,4.293779412957312,1,10,32.32,HIGH
1,4.1463329309462935,3.4558451254246507,28.357139934601673,0,0.0,5.866124274087909,8.086427018548237,6.255348410331598,0,10,2.26,LOW
0,0.0,0.0,999.0,0,0.0,0.040954597130041306,15.799588169580616,8.516198143668586,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,15.62869762865764,23.12735714786421,17.338233795072508,2,8,12.77,MEDIUM
0,0.0,0.0,999.0,0,0.0,5.446567373151519,47.11288355326659,25.887333909208394,0,11,0.0,LOW
0,0.0,0.0,999.0,0,0.0,6.319747415909424,5.429270952367405,3.665922507417251,0,8,2.52,LOW
3,2.7418527480720574,2.5521137627541433,42.81789676961992,0,0.0,0.040443499233950526,15.114871955636753,10.955913497159024,0,3,1.44,LOW
2,4.789063790623681,3.4295185465017153,39.53637551157908,2,17.847763503091667,6.938016218975777,5.843390077914641,3.6484047821938677,0,10,23.18,MEDIUM
3,4.494921408870282,4.187829371424156,26.4235478291977,0,0.0,19.491609850310418,6.650810991823855,3.72105827527176,1,10,33.7,HIGH
3,2.989727733545851,2.1505299477282036,3.2908855711126783,0,0.0,7.784053486821659,28.78788236685011,20.012012173022207,0,3,3.27,LOW
0,0.0,0.0,999.0,0,0.0,5.088762703595126,16.489140258963182,11.612423895209023,0,9,0.0,LOW
0,0.0,0.0,999.0,0,0.0,7.813656226509719,45.043069284627386,27.666619428163138,0,11,0.0,LOW
0,0.0,0.0,999.0,0,0.0,9.752505375493138,34.0456810101219,17.713690913944376,0,3,0.0,LOW
0,0.0,0.0,999.0,0,0.0,0.3159471311203268,32.725234246474855,23.820757279835465,0,4,0.11,LOW
1,2.583457632076493,2.190675967016142,11.504913640373832,2,18.60087414869743,5.951173136168944,35.03484470183297,27.311314898174174,0,10,19.1,MEDIUM
0,0.0,0.0,999.0,0,0.0,0.963737146278717,82.69861420659791,61.229656828635406,1,4,19.39,MEDIUM
0,0.0,0.0,999.0,0,0.0,0.6580966170644228,15.53930365866926,10.328887844914929,0,10,0.0,LOW
2,4.372273021299033,4.19658466148708,11.691290678666727,0,0.0,1.6239281599771165,12.191082096143884,9.094510479487068,0,11,3.26,LOW
1,8.5,7.544933426370956,24.93005362518612,0,0.0,6.810700497588677,31.622319510404044,19.73800492330199,0,4,95.66,CRITICAL
0,0.0,0.0,999.0,0,0.0,4.9850601801879515,28.536273071000473,20.305823070533265,0,9,1.35,LOW
0,0.0,0.0,999.0,0,0.0,0.27210235524216053,46.02790996061143,32.90820924010986,0,10,1.34,LOW
0,0.0,0.0,999.0,0,0.0,0.7780566873273262,22.996588838870203,14.327223336665684,0,7,0.0,LOW
0,0.0,0.0,999.0,0,0.0,0.7831180873520389,7.921540622858082,5.592744404478682,0,9,6.34,LOW
0,0.0,0.0,999.0,0,0.0,3.8240124036363996,6.922471094166218,4.152513684888305,0,6,0.0,LOW
2,3.8083908492212393,3.251543075377972,22.721328633478336,0,0.0,4.099073295993595,12.31694000373783,7.158860550553229,0,8,2.9,LOW
0,0.0,0.0,999.0,0,0.0,3.7811286376750735,5.8938742845609005,4.335541382104551,0,8,9.0,LOW
0,0.0,0.0,999.0,2,16.950402466856875,15.877548102760894,5.91430759524264,3.8686406385737024,0,7,30.01,HIGH
0,0.0,0.0,999.0,2,44.07052757868779,3.760229279371691,19.562222478864406,11.730198274137797,0,6,32.11,HIGH
3,3.2205045316517094,2.8698963316943806,13.891974410689254,1,22.45277312431803,4.541472420044055,7.956713973355855,4.399431720257693,0,4,24.26,MEDIUM
1,2.5421762713775706,2.378363112044755,46.071063980970095,0,0.0,0.2233414468500503,8.037578766725126,4.399891882554032,0,5,1.14,LOW
1,4.9073779186502415,4.197387982663497,40.672829876120964,2,49.97187372331543,0.657102733170188,31.44024582088804,20.71135203506598,0,11,72.76,CRITICAL
1,2.948051247975725,2.769244148522827,22.313813945178765,0,0.0,12.17644357145358,7.717288012958431,4.535222750934685,0,9,3.89,LOW
1,5.329354986323989,4.166332924030984,12.678751851909826,0,0.0,3.720756940744872,13.414639890328374,10.203718484156344,0,5,14.53,MEDIUM
1,5.101682574679526,4.033915378312867,26.95168959696895,0,0.0,16.992704460770327,19.804925809346756,15.115829868036583,0,3,29.51,MEDIUM
3,3.0567174489011233,2.3850337744053602,26.52774509297504,0,0.0,4.917280382675066,54.70437205398085,41.07247257320836,0,5,8.87,LOW
0,0.0,0.0,999.0,1,16.67736995968674,2.268259731341536,5.608200453871815,3.9270228720759026,0,10,21.63,MEDIUM
0,0.0,0.0,999.0,0,0.0,4.991764124703367,6.872006205579828,3.5299722632472395,0,7,0.0,LOW
0,0.0,0.0,999.0,1,45.0625193559037,4.904376021717342,5.392375893363439,2.947896866022381,0,11,42.33,HIGH
0,0.0,0.0,999.0,0,0.0,4.056599667389582,15.60497294419964,10.709054879766907,0,7,0.73,LOW
0,0.0,0.0,999.0,2,59.793407769502515,10.458814313190281,17.84166907360713,12.965700649171827,0,7,48.82,HIGH
1,4.658604171275414,4.014641437444961,39.71484778730441,0,0.0,5.09700784203708,15.324906438126549,7.858875134393456,0,8,5.67,LOW
0,0.0,0.0,999.0,0,0.0,0.637672338688851,14.579943245543872,11.503776495619437,0,7,2.73,LOW
0,0.0,0.0,999.0,0,0.0,6.126420582627263,43.385276333301306,32.35036863326919,0,11,0.0,LOW
2,3.0529065837889715,2.192864638320351,23.936056004585325,0,0.0,9.703722337454973,27.560279892040082,20.86787648592997,0,8,0.62,LOW
0,0.0,0.0,999.0,1,20.421681186260294,1.2041129793070435,8.660233188299426,6.469087224205097,0,8,22.86,MEDIUM
0,0.0,0.0,999.0,0,0.0,32.930903433476395,7.6497938549786095,5.84073099564346,0,10,33.66,HIGH
3,3.3886599713717294,2.5487738023241424,17.693843090044858,0,0.0,2.4540256921885724,5.453631518101722,4.353236694380809,0,4,0.39,LOW
0,0.0,0.0,999.0,0,0.0,4.471630357543867,16.240327883000102,10.328780497875313,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,1.7848332487692167,21.498197424149566,11.368744258689363,0,3,0.0,LOW
0,0.0,0.0,999.0,0,0.0,6.468383088918646,45.29733525133532,25.709530455117783,0,5,2.01,LOW
1,2.6950627604416093,2.5399765678354624,42.56668508547031,0,0.0,4.784438087538172,6.64699788715758,4.123966999822923,0,10,9.49,LOW
0,0.0,0.0,999.0,0,0.0,13.337614420681344,9.58388864280652,7.433030517237554,0,5,2.07,LOW
1,3.586027158810789,3.073368845245893,30.040477794095345,0,0.0,2.2593232997094885,23.37670670469565,13.034110187683837,0,4,1.49,LOW
0,0.0,0.0,999.0,2,51.01696641671363,22.703860550540963,8.867013629615212,5.360889389079463,0,3,71.99,CRITICAL
3,4.825577183672923,4.256600714464702,46.67818485769784,0,0.0,0.27307710484307196,7.747056687408413,5.357121024787712,0,6,3.68,LOW
1,3.7810488728503104,3.5940701406796456,20.622196607925204,0,0.0,2.7643689387941697,11.661153372403627,7.9307089066900325,0,8,1.02,LOW
1,4.644541496080801,3.824667277258358,36.6082012102806,0,0.0,1.7323577719792937,28.98396235669954,14.4956063494974,0,5,3.84,LOW
0,0.0,0.0,999.0,0,0.0,0.9245457201041057,14.92269191190819,8.558078120861541,0,3,0.0,LOW
0,0.0,0.0,999.0,1,43.85354236000865,15.876533520363907,17.388759230179097,10.411660460965187,0,10,63.44,CRITICAL
1,3.717081598917354,3.0982268719433863,9.08670524162732,0,0.0,1.9284149963270656,15.972396540269465,10.919124417301347,0,9,1.11,LOW
2,5.676130115978901,5.221820513403819,38.62601225189697,0,0.0,3.202351987190135,7.627686856864251,4.780691797960719,0,4,19.21,MEDIUM
1,2.5026400282262093,2.4512099794122353,33.08816930821886,0,0.0,5.168318865635426,15.149225946305561,11.626617838353436,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,7.374984911559121,26.73758602031174,16.775891620644668,0,8,0.31,LOW
0,0.0,0.0,999.0,0,0.0,15.363186441664315,15.183996660678922,9.228154973553888,2,6,21.65,MEDIUM
3,7.829597913767166,7.032312604316807,9.524200644553996,0,0.0,2.4660191243734517,7.391034773009036,5.076623860921221,0,7,80.81,CRITICAL
0,0.0,0.0,999.0,2,36.86862766955123,0.32855800159462417,8.784959041147593,6.469821120399845,0,4,31.78,HIGH
0,0.0,0.0,999.0,0,0.0,7.665612185458841,9.449697256705512,6.308977686907631,0,7,0.0,LOW
0,0.0,0.0,999.0,0,0.0,1.0146634220858495,5.406884649878906,4.075791558804479,0,4,0.54,LOW
0,0.0,0.0,999.0,0,0.0,6.0905032686791,16.64683082984382,9.099489001355765,0,8,2.52,LOW
2,3.7253591398641666,3.1047012352032404,10.366999155814215,0,0.0,0.376114739518279,12.753327928287817,6.810652742699479,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,5.1165063238674335,24.144769597585054,18.001125033787442,0,7,0.0,LOW
0,0.0,0.0,999.0,2,45.09149491837189,2.8117180771622126,11.127246403892308,7.700297095233953,0,6,36.07,HIGH
1,3.052909418879162,2.2205362933382466,45.002991403516575,0,0.0,3.788828240127086,18.39600718103164,13.796487764244082,0,10,0.0,LOW
0,0.0,0.0,999.0,0,0.0,16.177148228976748,8.457211734147126,5.452007822719363,2,5,19.98,MEDIUM
2,5.339323238781597,4.463598529315185,40.24151460494805,1,51.04842596735291,0.17654690714598037,6.0470757366785985,3.860421255111407,0,3,76.13,CRITICAL
1,2.7467412617250035,2.5219055165585287,10.08792779963096,0,0.0,13.254339037101552,5.883423025871682,4.3003479549210475,0,9,0.6,LOW
1,3.8043952546446627,3.303046858403383,24.223933336664267,0,0.0,3.327388040266391,34.70093088306983,24.84261726699666,0,11,2.6,LOW
0,0.0,0.0,999.0,2,50.82073764412178,18.93648981279144,79.39728111548919,46.34088112575657,1,11,100.0,CRITICAL
0,0.0,0.0,999.0,0,0.0,5.3237555883612036,28.914645658191215,15.228191597971588,0,3,6.17,LOW
3,3.6583256595741096,2.7328870747303444,40.605552069738174,0,0.0,0.9779675840341691,46.80431367126463,30.504680028005733,0,3,6.41,LOW
0,0.0,0.0,999.0,0,0.0,1.3012043467895333,10.08922945693085,7.6634972566453925,0,7,4.64,LOW
0,0.0,0.0,999.0,0,0.0,12.070148539719431,35.663121061901975,22.143753790017616,0,3,1.19,LOW
0,0.0,0.0,999.0,0,0.0,21.682296458943835,20.50673291632547,12.585271571442359,0,5,6.55,LOW
2,6.351207222145359,6.109285129125901,43.46844716365275,0,0.0,5.641720370734977,21.10344680177566,14.590440374874902,0,11,21.98,MEDIUM
0,0.0,0.0,999.0,0,0.0,6.526515662501745,14.953067428059184,10.900258703420388,0,11,2.97,LOW
3,2.959086911651557,2.9082775482533965,24.382360485598184,0,0.0,2.870383288819537,7.786484084243302,5.108053343313367,0,7,0.0,LOW
0,0.0,0.0,999.0,0,0.0,2.073926799892808,10.841310968425166,7.220524101658978,0,4,0.0,LOW
3,5.793215208178998,5.278460939782859,13.646336851752835,0,0.0,1.1203398677601328,61.936759250025574,36.38270852653104,2,7,53.31,HIGH
0,0.0,0.0,999.0,0,0.0,0.7461547869297316,6.256796478094711,4.7753269008925505,0,7,0.0,LOW
0,0.0,0.0,999.0,0,0.0,3.446346599026131,21.89239243777625,13.040399379702277,0,5,0.0,LOW
0,0.0,0.0,999.0,0,0.0,6.271629381144122,13.610424236032348,9.078971229337593,0,7,0.0,LOW
3,2.5105504835184735,2.15252149896548,9.344721449373644,0,0.0,18.4384686357543,7.260227275503015,5.043891186527437,0,4,11.59,LOW
0,0.0,0.0,999.0,0,0.0,10.914055441648271,11.9251833656844,6.525995309688925,0,3,0.0,LOW
0,0.0,0.0,999.0,0,0.0,1.5006918395426685,25.78798458049152,18.073355721420402,0,7,0.0,LOW
3,3.3413752381416146,2.7349119336895025,22.401917283940417,1,33.50189120548224,7.240704038663106,14.625243646337825,11.334534400780397,0,7,29.93,MEDIUM
0,0.0,0.0,999.0,0,0.0,10.13906074904246,31.79330653713919,20.616965567857914,0,8,1.97,LOW
0,0.0,0.0,999.0,0,0.0,3.169014021342274,7.427213395963655,5.2512549326973526,0,7,0.0,LOW
0,0.0,0.0,999.0,0,0.0,1.4573823386561506,27.8707071331332,16.22255740769659,0,7,0.0,LOW
0,0.0,0.0,999.0,0,0.0,6.4154802640261845,27.75015978029954,19.809771146382303,0,11,5.5,LOW
0,0.0,0.0,999.0,0,0.0,3.0259213201085124,42.15150280557446,24.23107776896117,0,5,0.0,LOW
0,0.0,0.0,999.0,0,0.0,3.5870787670711577,32.54200922703531,25.953262471502516,0,9,4.28,LOW
2,4.966385152068682,4.107640034029512,11.847018750201332,0,0.0,17.827326548211047,9.40101660385379,7.149941746829203,2,9,37.28,HIGH
0,0.0,0.0,999.0,0,0.0,9.75896970011577,5.592022943318978,4.458698934345899,0,6,0.0,LOW
0,0.0,0.0,999.0,0,0.0,16.40178277790168,5.350342830984679,3.384590179156655,0,5,3.45,LOW
0,0.0,0.0,999.0,0,0.0,5.03178198423997,22.186403653622417,16.93352316293173,0,7,0.0,LOW
